,Problem name,Problem category,Problem source,Application,Number of variables,QP dimension,QP norm (order = infty),QP condition (2-norm),QP min,QP max,QP nonzeros,Number of equality constraints,Number of inequality constraints,equality norm (order = infty),inequality norm (order = infty),equality condition number (2-norm),inequality condition number (2-nrom),equality nonzeros,inequality nonzeros,equality max,inequality max,equality min,inequality min,Unnamed: 0
132,Cube_floor510,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98414041683344,\,-23.837226722028788,28.468194894908923,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
133,Cube_floor276,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9886220983502,\,-23.82503638494301,28.468193896625163,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
134,Cube_floor211,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98984401389959,\,-23.821640623185555,28.468193619545204,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
135,Cube_floor205,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9899563019981,\,-23.821326958879126,28.46819359397345,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
136,Cube_floor239,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98931887620913,\,-23.823103922084517,28.46819373889095,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
137,Cube_floor28,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9932304677611,\,-23.81205794893259,28.468192839975448,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
138,Cube_floor14,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99348627659845,\,-23.811323493637648,28.468192780379557,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
139,Cube_floor167,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99066548130676,\,-23.81933959669179,28.468193432038355,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
140,Cube_floor173,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99055373284486,\,-23.8196534850631,28.468193457604734,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
141,Cube_floor198,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99008719708527,\,-23.820960972470328,28.468193564140712,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
142,Cube_floor403,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98620581050974,\,-23.83165919257257,28.468194438274146,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
143,Cube_floor365,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98693279589105,\,-23.829679228264013,28.468194276167914,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
144,Cube_floor371,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98681823589675,\,-23.829991948645617,28.46819430176223,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
145,Cube_floor417,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98593711247378,\,-23.83238829498187,28.46819449800642,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
146,Cube_floor359,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98704727069875,\,-23.829366472470284,28.46819425057478,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
147,Cube_floor358,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9870663415514,\,-23.82931434306227,28.468194246309405,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
148,Cube_floor370,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98683733513994,\,-23.82993983104085,28.468194297495604,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
149,Cube_floor416,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98595632056737,\,-23.832336222633828,28.46819449373941,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
150,Cube_floor402,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98622498548409,\,-23.831607106449393,28.46819443400811,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
151,Cube_floor364,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98695188094152,\,-23.829627104757733,28.468194271902288,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
152,Cube_floor199,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99006850488797,\,-23.8210132591923,28.46819356840234,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
153,Cube_floor172,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.990572363501,\,-23.819601172790986,28.468193453343467,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
154,Cube_floor166,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99068409776817,\,-23.81928727852423,28.4681934277772,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
155,Cube_floor15,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99346801992778,\,-23.811375961112407,28.468192784639353,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
156,Cube_floor29,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.993212177951,\,-23.81211040266077,28.46819284423327,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
157,Cube_floor238,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98933766307704,\,-23.82305167468023,28.46819373462801,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
158,Cube_floor204,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98997500839354,\,-23.8212746780553,28.46819358971131,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
159,Cube_floor210,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98986273449174,\,-23.821588348258015,28.46819361528276,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
160,Cube_floor206,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98993759323102,\,-23.82137923872073,28.46819359823524,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
161,Cube_floor212,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98982529093277,\,-23.821692897129914,28.46819362380744,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
162,Cube_floor17,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9934314994629,\,-23.811480893118237,28.468192793139988,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
163,Cube_floor170,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99060961772292,\,-23.81949654529916,28.468193444821054,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
164,Cube_floor164,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99072132358592,\,-23.81918263924085,28.46819341925513,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
165,Cube_floor158,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99083294424304,\,-23.81886869781137,28.46819339368969,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
166,Cube_floor414,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9859947296795,\,-23.832232074986855,28.468194485207658,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
167,Cube_floor372,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98679913426918,\,-23.830044065266947,28.46819430602612,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
168,Cube_floor366,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98691370847746,\,-23.829731350786552,28.468194280433746,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
169,Cube_floor400,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98626332833024,\,-23.831502931250967,28.468194425475588,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
170,Cube_floor428,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98572566721734,\,-23.832961025871754,28.468194544940467,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
171,Cube_floor399,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98628249619134,\,-23.831450842175304,28.46819442120843,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
172,Cube_floor398,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98630166171156,\,-23.831398752116836,28.468194416943074,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
173,Cube_floor429,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98570643073182,\,-23.833013086411448,28.468194549208828,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
174,Cube_floor367,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9868946186848,\,-23.82978347232557,28.46819428469814,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
175,Cube_floor401,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9862441580946,\,-23.83155501934217,28.46819442974225,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
176,Cube_floor415,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98597552629857,\,-23.832284149302673,28.468194489472648,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
177,Cube_floor373,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98678003029283,\,-23.830096180904757,28.46819431029261,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
178,Cube_floor159,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99081434671518,\,-23.81892102383891,28.46819339795053,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
179,Cube_floor165,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99070271185946,\,-23.819234959373922,28.468193423515984,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
180,Cube_floor171,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99059099179718,\,-23.819548859536024,28.468193449082197,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
181,Cube_floor16,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9934497608703,\,-23.81142842760684,28.468192788883172,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
182,Cube_floor213,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98980656559442,\,-23.821745170091738,28.4681936280686,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
183,Cube_floor207,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9899188820987,\,-23.821431517579413,28.468193602497536,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
184,Cube_floor203,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98999371242314,\,-23.821222396247755,28.46819358544977,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
185,Cube_floor217,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9897316405944,\,-23.82195425210943,28.46819364511786,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
186,Cube_floor12,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99352278035494,\,-23.811218555921197,28.46819277021415,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
187,Cube_floor149,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99100021545942,\,-23.818397719340645,28.46819335534323,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
188,Cube_floor175,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99051646441808,\,-23.81975810665793,28.46819346612723,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
189,Cube_floor161,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9907771445657,\,-23.819025672947394,28.468193406472373,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
190,Cube_floor439,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9855139356757,\,-23.833533637690014,28.468194591881204,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
191,Cube_floor377,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98670359070508,\,-23.830304633616272,28.468194327355913,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
192,Cube_floor411,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98605232557554,\,-23.832075846136267,28.468194472407628,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
193,Cube_floor405,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.986167453476,\,-23.83176336186815,28.46819444680749,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
194,Cube_floor363,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98697096362056,\,-23.829574980267026,28.468194267635933,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
195,Cube_floor388,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98649318661086,\,-23.830877797413518,28.468194374280767,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
196,Cube_floor389,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9864740447631,\,-23.830929897311087,28.46819437854707,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
197,Cube_floor404,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98618663317214,\,-23.831711277712802,28.468194442540746,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
198,Cube_floor362,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98699004394493,\,-23.829522854793854,28.46819426337104,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
199,Cube_floor376,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98672270415267,\,-23.830252521914158,28.468194323089854,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
200,Cube_floor410,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98607151946706,\,-23.832023767884717,28.468194468139874,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
201,Cube_floor438,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98553319581566,\,-23.833481586989894,28.46819458761184,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
202,Cube_floor160,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99079574682494,\,-23.81897334888417,28.46819340221144,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
203,Cube_floor174,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99053509981115,\,-23.819705796351794,28.46819346186574,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
204,Cube_floor148,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99101878931612,\,-23.81834538348709,28.46819335108273,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
205,Cube_floor13,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99350453005266,\,-23.811271025234074,28.468192775544185,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
206,Cube_floor216,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9897503754006,\,-23.82190198308012,28.468193640856203,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
207,Cube_floor202,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9900124140948,\,-23.82117011345778,28.46819358118801,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
208,Cube_floor228,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9895254015893,\,-23.82252914656856,28.468193692003,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
209,Cube_floor214,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98978783790224,\,-23.821797442070622,28.468193632332078,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
210,Cube_floor200,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9900498103263,\,-23.821065544930267,28.46819357266457,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
211,Cube_floor11,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99354106201955,\,-23.81116608360848,28.468192787945487,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
212,Cube_floor39,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99302914963354,\,-23.812634885928873,28.46819288681339,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
213,Cube_floor162,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99075853994006,\,-23.819077996027872,28.46819341073336,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
214,Cube_floor176,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99049782665406,\,-23.819810415981728,28.468193470388197,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
215,Cube_floor189,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99025532036882,\,-23.82049034776173,28.468193525786113,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
216,Cube_floor348,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98725691991265,\,-23.828792994879578,28.468194203655578,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
217,Cube_floor360,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98702819748024,\,-23.82941860089461,28.46819425484025,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
218,Cube_floor406,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98614827139605,\,-23.831815445038714,28.468194451072787,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
219,Cube_floor412,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98603312929544,\,-23.832127923403636,28.468194476672746,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
220,Cube_floor374,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98676092394123,\,-23.830148295558715,28.468194314558072,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
221,Cube_floor413,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98601393066562,\,-23.832179999687057,28.46819448093957,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
222,Cube_floor375,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98674181522938,\,-23.83020040922809,28.468194318824374,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
223,Cube_floor361,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.987009121892,\,-23.82947072833594,28.468194259105434,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
224,Cube_floor407,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98612908696956,\,-23.83186752722587,28.46819445534061,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
225,Cube_floor349,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9872378727333,\,-23.828845134125785,28.4681942079218,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
226,Cube_floor188,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99027398890402,\,-23.820438051213298,28.46819352152502,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
227,Cube_floor177,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9904791865265,\,-23.819862724322558,28.46819347464939,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
228,Cube_floor163,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99073993294732,\,-23.81913031812531,28.468193414994374,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
229,Cube_floor38,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99304746311472,\,-23.81258244202137,28.46819288255516,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
230,Cube_floor10,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99355944387136,\,-23.811113602706186,28.468192872944037,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
231,Cube_floor201,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99003111339164,\,-23.821117829685306,28.468193576926122,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
232,Cube_floor215,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98976910782628,\,-23.821849713066936,28.468193636593107,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
233,Cube_floor229,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9895066383867,\,-23.822581403803163,28.468193696265487,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
234,Cube_floor230,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98948787281907,\,-23.82263366005555,28.468193700527678,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
235,Cube_floor224,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.989600430721,\,-23.82232010779911,28.46819367495317,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
236,Cube_floor218,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9897129034287,\,-23.82200652015727,28.46819364937993,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
237,Cube_floor21,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99335843016607,\,-23.81169074534348,28.46819281017102,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
238,Cube_floor35,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9931023893647,\,-23.812425104405538,28.468192869780985,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
239,Cube_floor146,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99105592992754,\,-23.818240708832327,28.468193342561392,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
240,Cube_floor152,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99094447969105,\,-23.818554721007704,28.46819336812533,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
241,Cube_floor185,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99032998028989,\,-23.820281155672923,28.46819350874053,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
242,Cube_floor191,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.99021797620742,\,-23.82059493790916,28.468193534309286,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
243,Cube_floor422,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98584103649543,\,-23.83264864196238,28.468194519340898,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
244,Cube_floor344,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98733308501647,\,-23.82858442806417,28.468194186596822,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
245,Cube_floor350,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.9872188231787,\,-23.82889727238656,28.46819421218682,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
246,Cube_floor436,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98557170901853,\,-23.833377482638532,28.46819457907577,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
247,Cube_floor378,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98668447489337,\,-23.830356744333148,28.468194331621927,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
248,Cube_floor387,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98651232608532,\,-23.830825696530525,28.468194370014896,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
249,Cube_floor393,computer graphics,GAUSS Repository,Contact Simulation,24.0,24.0,133.98639745374192,\,-23.83113828706474,28.46819439561203,219.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
